813093;5;6;11;15;34;35;9
829422;10;11;14;19;23;32;2
869476;2;4;29;37;43;44;3
663362;12;21;23;26;29;40;7
468855;5;16;20;22;28;39;5
884667;7;23;24;28;34;36;2
910664;11;14;19;28;33;42;2
448904;2;4;8;33;39;44;2
336847;6;12;15;35;37;38;4
480649;13;19;28;30;35;41;8
756557;22;23;31;36;39;44;4
320251;1;9;13;20;35;41;3
650606;6;26;28;32;36;39;2
541198;4;6;13;37;40;43;4
196594;1;7;25;26;27;44;5
599928;3;12;13;25;33;36;3
403050;4;5;11;15;18;37;9
366943;9;11;12;13;24;26;2
820643;6;23;25;31;32;42;5
161569;3;20;27;36;42;45;5
950787;7;28;31;34;39;40;9
435225;16;18;20;24;28;33;8
935208;1;8;24;30;31;35;8
789899;15;21;23;29;34;43;6
332474;9;24;26;40;44;45;6
680282;23;32;34;38;41;42;2
774343;5;10;16;25;34;45;3
961705;6;9;12;16;36;45;2
295426;9;10;14;21;32;43;7
823917;2;15;17;24;26;44;7
239110;5;8;10;24;26;37;5
374535;7;14;21;22;30;44;6
942958;1;2;11;14;15;29;5
498858;5;8;11;15;18;25;0
587705;2;4;16;33;41;42;3
399745;15;16;19;26;34;38;3
409370;11;24;27;31;35;44;7
160451;1;2;23;39;41;42;9
494092;2;3;5;13;16;20;4
566418;4;5;25;38;39;45;9
963902;7;13;19;25;35;39;6
925540;13;16;37;39;40;45;8
854064;1;21;22;23;25;27;5
474006;8;13;24;34;38;43;3
840722;1;6;12;18;27;34;9
273161;5;6;20;23;34;38;7
987157;7;16;23;28;43;45;1
760949;6;7;9;28;34;42;3
597372;12;29;35;37;40;44;4
368957;11;22;26;28;33;36;4
741909;4;5;13;15;30;42;9
183104;5;11;35;36;37;41;5
928689;7;11;16;34;36;40;7
457809;11;14;16;33;40;42;0
627689;7;9;11;15;23;43;5
637689;8;13;16;27;36;40;9
463033;9;26;34;38;39;42;1
598710;1;11;14;17;27;37;4
821432;9;13;14;28;35;40;9
853118;11;14;17;18;30;43;7
698337;5;22;26;30;35;36;2
613840;17;18;22;31;35;40;6
706425;3;7;9;14;21;33;0
756162;5;20;38;39;40;45;9
374363;22;23;24;30;32;42;2
279830;5;7;12;24;37;38;2
680005;22;23;25;26;37;42;6
567113;1;18;28;31;34;39;5
716495;8;9;25;30;33;38;7
630868;7;8;11;12;29;40;7
897942;15;17;20;24;25;27;4
951726;10;18;28;31;33;39;9
879608;2;16;22;33;37;39;8
609169;10;13;15;30;31;32;1
228282;5;6;19;34;43;45;9
314547;3;11;16;18;41;43;6
714475;1;14;20;23;31;43;1
254844;11;18;19;24;30;38;5
482093;3;9;26;27;38;41;2
922978;4;19;22;26;34;42;5
785977;4;26;35;41;44;45;4
917987;5;14;18;23;43;44;9
603094;1;6;12;21;22;42;6
215811;1;7;13;16;20;23;5
319704;4;5;17;21;26;36;2
174161;2;8;12;21;24;36;2
907704;11;15;18;22;35;38;4
154484;3;4;5;21;31;38;9
662727;4;18;28;34;35;45;6
502439;17;22;29;30;31;40;4
308644;3;4;7;28;34;41;4
822338;8;11;15;21;25;43;8
204360;5;10;18;21;28;38;3
769885;12;16;18;21;25;39;1
173602;15;25;30;34;36;38;9
907976;1;9;14;23;30;39;4
146238;6;13;15;21;27;43;8
608994;3;8;28;34;39;42;3
527770;1;18;19;38;40;43;9
157340;22;29;33;35;37;38;7
536653;10;13;20;27;30;38;5
175121;9;29;33;35;40;44;2
314375;12;13;21;23;43;44;0
617056;2;17;23;34;35;45;3
813366;10;17;22;26;28;31;9
930306;8;12;15;25;35;42;8
588592;10;19;22;24;26;40;7
556961;9;17;20;24;28;32;1
600519;1;2;29;33;37;39;4
529895;2;8;13;14;31;41;7
623025;4;8;14;26;29;36;4
968605;6;11;13;17;25;42;6
288977;4;12;17;29;39;42;4
604751;7;12;15;21;37;43;8
197124;6;10;30;34;40;44;2
609965;7;17;18;21;27;34;7
693453;4;8;12;19;26;32;9
397593;12;16;23;24;31;35;6
443911;6;14;23;27;28;34;3
134606;15;18;19;26;33;43;3
654626;16;17;19;32;33;36;1
109318;5;7;10;33;35;39;2
607263;9;24;34;39;41;42;8
953914;3;18;21;27;32;43;6
977551;1;8;9;22;26;45;6
109504;6;14;16;19;30;36;8
227891;13;16;23;24;31;40;6
500174;4;6;10;11;34;44;6
910645;4;5;31;32;35;39;4
704485;14;15;18;30;40;42;8
819602;6;20;25;31;32;42;5
998568;4;11;16;23;41;43;4
919574;28;38;39;40;41;45;3
615291;2;17;19;20;24;27;0
892497;6;12;17;28;32;40;4
511069;13;25;26;27;30;39;2
807844;13;15;22;23;33;45;2
960065;3;11;14;21;40;43;9
309224;1;8;18;34;37;42;2
182400;3;20;21;30;34;37;2
249266;2;8;15;18;40;41;4
846381;1;2;24;36;38;42;6
855913;20;25;26;33;41;43;3
799190;13;17;21;26;33;35;9
381250;1;13;23;26;42;43;9
900668;25;27;29;34;38;41;6
914114;6;7;10;16;28;31;6
674166;7;10;16;21;25;33;0
391591;2;6;27;30;36;37;8
487436;20;26;27;31;41;43;4
685363;1;13;14;32;40;42;5
149973;8;10;14;18;26;29;4
209946;9;13;18;19;23;35;4
815594;4;5;7;19;27;32;5
382795;9;13;15;29;34;36;9
234994;7;8;27;35;39;45;5
754117;13;17;19;20;22;41;5
858882;12;13;26;29;31;40;0
337082;4;23;26;31;38;43;1
520164;7;16;20;22;27;32;1
998966;9;21;22;28;35;37;0
835833;9;19;22;27;33;43;4
170166;1;5;25;28;38;42;2
975329;1;4;10;19;30;43;2
218962;8;15;18;24;25;38;4
744807;11;14;21;22;31;41;0
455062;6;7;9;21;38;43;8
329622;8;27;34;35;37;44;3
820662;2;8;27;40;44;45;5
150140;2;6;12;28;39;43;2
169044;13;17;38;39;41;42;7
668066;4;10;17;24;27;29;0
286609;18;21;33;39;42;43;1
747547;7;23;24;26;27;35;6
343800;4;7;22;26;42;44;6
751272;2;6;20;36;41;43;6
172287;7;17;25;35;37;41;1
354503;13;18;20;26;32;39;7
671408;5;16;20;25;32;34;8
728009;2;3;19;33;36;44;5
156116;10;11;17;18;30;35;8
152281;3;4;17;21;33;37;4
951579;7;13;17;20;29;44;5
796664;4;7;23;24;29;39;4
738373;1;7;17;33;43;44;9
811957;9;12;15;18;43;45;3
106254;18;28;33;34;38;43;5
378131;10;11;15;18;33;38;5
997596;6;8;18;35;41;44;0
571615;11;21;23;27;42;44;5
437710;10;13;14;30;34;37;9
250193;19;28;33;37;38;45;3
260143;11;20;22;25;35;39;8
466777;1;7;8;12;31;39;5
488815;1;12;16;17;20;27;3
499087;6;21;22;39;42;45;6
941913;3;12;13;15;36;38;2
983640;1;10;12;27;32;40;2
429744;12;20;23;34;35;40;6
383389;3;13;14;17;18;19;2
352253;4;12;22;28;34;40;1
566820;15;22;25;31;38;39;8
800886;3;11;21;28;34;41;9
463695;11;20;22;40;41;43;4
989132;4;5;6;11;19;36;1
592044;3;18;34;36;41;43;3
916574;1;2;6;9;10;35;4
531953;5;11;33;36;39;41;4
353980;2;6;18;24;25;44;7
485015;10;15;16;19;29;36;4
361546;2;20;22;28;32;44;5
938983;21;22;26;33;41;43;0
774599;2;5;12;27;32;41;1
190256;4;25;32;34;39;40;1
683853;6;12;17;19;29;44;8
767275;1;15;26;28;36;39;9
470604;8;9;12;21;25;40;6
410326;6;14;17;25;28;40;5
948964;5;7;11;13;23;40;8
902500;18;28;36;39;40;42;3
965549;7;13;14;24;38;44;8
230908;3;11;19;26;36;45;2
836956;4;19;22;29;35;44;1
591077;1;17;19;22;27;42;6
745637;3;4;5;21;31;45;3
726181;7;15;27;34;35;39;3
778125;3;19;20;32;34;39;8
728170;9;11;14;36;38;41;5
142895;10;17;25;29;35;40;5
394841;5;12;13;17;31;38;3
987235;14;26;30;31;37;43;8
258348;6;8;27;31;32;33;9
378341;4;6;9;12;19;38;2
450045;19;20;25;31;33;38;5
712405;4;7;13;26;29;32;9
149230;1;2;14;23;26;27;0
799789;1;5;11;17;36;41;0
818139;6;8;15;26;30;42;8
925048;11;29;32;42;43;45;5
561655;1;3;25;30;34;44;8
721093;4;16;19;25;29;31;4
260502;8;16;24;25;28;44;0
765756;2;4;14;29;30;36;1
238906;2;12;16;36;37;44;6
609948;7;9;10;16;31;42;1
374485;4;13;19;31;40;43;3
577618;11;22;23;30;32;41;5
965021;1;2;5;20;27;35;3
638316;7;10;18;20;31;34;6
746021;1;5;6;8;11;22;1
369244;10;13;33;34;38;45;3
779437;5;6;8;9;12;29;4
573514;2;7;20;30;38;44;9
695934;1;11;17;20;34;41;0
729166;1;13;15;20;38;43;1
597171;14;21;29;35;39;43;3
844230;13;20;23;25;30;39;1
470481;3;9;17;19;23;32;5
425751;8;9;20;32;33;45;4
903027;3;7;17;29;31;40;9
475923;2;7;8;11;15;34;5
260989;12;18;22;25;38;45;4
606149;10;19;20;23;25;34;5
798118;2;8;9;23;30;40;8
813183;1;8;9;13;21;42;8
359255;9;10;20;26;40;44;0
684502;3;8;11;15;19;31;9
396547;13;20;22;23;25;37;3
188923;8;10;24;29;30;44;7
614772;2;11;15;22;25;39;9
253632;5;7;17;23;37;40;1
135872;2;4;22;23;32;41;2
813319;1;16;25;31;39;40;9
297995;15;18;28;31;37;38;8
750805;4;11;18;28;32;37;4
182883;3;7;10;15;16;33;1
785192;1;5;14;28;37;40;8
194546;10;11;13;26;27;41;5
187378;12;16;18;20;31;37;6
995867;1;13;15;16;40;45;4
826980;2;7;26;40;41;45;9
252352;18;19;25;28;30;38;6
554112;3;12;13;17;26;44;1
462426;14;19;21;37;41;43;1
731746;23;24;27;36;37;40;8
473602;7;17;22;31;35;37;2
964776;13;14;15;23;27;29;6
724259;1;7;22;28;36;45;0
388909;4;17;20;29;31;35;3
312739;1;13;14;16;34;38;9
530301;6;9;21;25;27;44;5
390805;1;21;26;31;33;38;7
535065;4;5;7;14;20;30;3
276421;4;13;25;36;39;42;3
912480;2;8;14;16;20;30;2
820697;4;5;12;14;22;26;2
334019;12;14;25;29;37;43;0
518861;3;6;21;31;37;44;4
883791;7;30;33;40;41;42;6
172905;1;5;24;25;30;37;7
936380;11;12;25;26;28;34;3
258768;1;16;29;39;41;44;9
406253;7;8;19;26;27;44;1
362451;13;16;28;36;39;43;7
421379;2;20;21;23;40;44;9
473719;10;17;22;26;37;45;8
460546;7;14;16;32;36;41;2
859030;4;11;13;16;30;36;3
347531;9;14;16;27;30;34;2
866406;11;17;25;31;32;45;2
674961;4;20;22;24;35;38;7
192575;2;3;6;13;37;40;1
551816;3;4;6;32;35;45;4
215642;6;16;20;23;38;40;4
792545;4;6;8;16;19;31;4
426106;7;15;21;27;32;42;4
737349;10;14;20;41;44;45;0
900017;13;25;35;41;43;45;4
160044;4;10;19;25;29;42;3
496241;4;5;10;17;18;25;1
319980;13;19;23;27;28;30;8
325556;3;11;17;29;38;44;8
303497;7;8;12;28;29;41;1
625119;10;12;14;34;36;41;1
251173;3;11;13;20;27;37;8
237134;14;21;28;32;37;45;9
577527;18;20;27;29;31;43;2
116279;2;4;22;31;32;36;5
921245;2;13;19;37;40;45;1
696054;1;18;32;34;38;42;8
205326;9;13;20;34;42;45;4
276832;7;8;23;26;27;38;7
440774;7;14;24;33;37;38;0
897407;10;25;28;30;34;43;7
699189;19;20;23;24;26;37;0
200662;4;11;22;31;35;36;6
289470;2;3;5;12;29;38;8
233918;13;20;22;32;35;38;7
599444;5;19;34;40;41;42;1
581263;14;19;24;26;30;43;1
803463;6;17;19;25;33;35;8
432869;10;22;27;28;31;34;4
519646;8;28;31;39;40;41;3
203237;8;12;29;30;40;43;2
700916;8;12;27;28;33;41;3
938722;22;24;37;41;43;45;9
870637;1;31;35;36;39;41;9
910605;3;8;13;19;20;45;8
650129;2;13;18;28;29;45;7
646286;3;7;19;23;32;41;8
304142;1;9;13;23;38;45;4
666914;19;23;28;30;38;42;4
605025;19;23;24;27;37;39;7
698450;3;10;24;29;36;45;0
191228;18;25;28;29;34;44;2
650754;2;12;30;31;33;34;1
495030;3;5;23;29;31;35;8
978429;6;15;27;29;38;39;3
640519;1;2;15;27;30;35;5
961340;4;24;31;38;39;44;7
462524;3;5;9;10;22;42;4
357195;4;7;18;34;35;41;1
560840;6;10;15;19;22;25;6
683483;15;18;32;40;42;43;6
344795;9;16;18;42;43;44;7
192555;1;2;7;13;15;38;1
451628;2;13;15;17;29;32;1
539365;2;5;16;24;30;37;5
859223;4;8;21;23;24;31;0
281259;4;7;12;16;31;44;1
807332;3;12;14;21;38;39;9
468250;8;9;25;33;40;44;8
341324;2;10;11;15;35;40;9
645159;7;8;9;22;23;31;0
655980;5;6;15;24;35;40;9
598622;5;9;20;23;33;45;9
243505;16;23;24;31;41;42;9
776341;2;8;23;27;35;36;0
249852;24;26;31;37;42;43;8
407770;14;19;27;30;32;39;6
985289;8;10;13;15;31;34;0
697988;1;10;20;37;39;43;9
623764;14;18;24;25;26;39;2
922227;8;10;14;23;35;44;8
997416;13;18;23;33;35;44;3
519168;12;21;29;38;43;44;0
634738;5;16;26;27;31;32;8
330980;8;18;38;40;44;45;1
695043;2;8;22;23;26;41;0
241625;1;8;21;31;32;37;2
945145;6;8;11;12;14;45;2
888016;2;13;15;20;31;35;6
507664;13;16;21;36;37;44;6
374497;17;35;39;40;41;45;7
834667;9;12;16;20;24;27;9
603975;1;11;12;16;30;36;4
817798;13;19;23;24;38;39;5
946516;1;23;27;29;32;38;2
829223;11;13;17;22;27;34;7
943061;12;18;20;31;32;34;0
534114;8;11;14;27;31;37;5
945250;2;22;23;28;30;40;2
457576;6;26;30;34;39;40;3
347862;7;8;11;15;19;20;6
867939;6;10;14;18;37;44;0
363274;1;6;8;16;27;38;0
195895;23;27;33;34;35;36;8
246242;11;32;41;42;43;44;0
967910;1;15;25;26;37;39;5
801993;3;4;12;18;26;41;3
393048;9;12;31;33;35;38;7
581184;11;21;23;30;36;41;1
612440;7;8;25;31;32;45;8
473416;12;18;24;28;30;31;7
958536;2;22;23;33;35;40;4
425999;7;9;19;30;32;45;2
280622;5;10;15;35;38;43;7
468643;3;9;11;15;24;29;9
971759;2;16;22;25;30;38;1
943537;2;3;5;10;32;35;8
230979;5;28;29;32;34;40;1
640736;5;13;17;24;35;41;1
570318;8;17;20;28;31;38;6
675748;3;12;15;24;29;42;1
184849;3;5;21;35;41;44;7
282940;8;15;22;32;40;44;9
253238;16;23;30;38;43;44;1
509073;4;13;25;32;33;43;6
155276;4;5;18;19;32;43;7
897248;7;8;30;40;42;43;4
814279;17;18;20;33;40;44;5
202697;8;19;23;34;42;44;9
269986;1;16;17;21;28;30;1
878874;11;19;29;30;33;37;1
897391;4;12;18;39;40;45;7
405786;6;16;27;41;43;44;1
182818;1;13;16;29;35;44;6
529960;11;13;19;23;24;29;6
676914;12;13;17;22;32;35;2
925894;3;4;10;13;15;35;4
390900;25;35;37;41;42;44;2
589028;11;12;20;26;35;42;8
657821;8;12;17;38;40;43;9
891369;1;7;11;23;32;45;6
780927;10;17;20;35;39;41;6
134584;5;10;13;16;22;32;0
567353;2;5;7;10;37;45;6
513536;9;13;24;28;33;39;9
970708;1;18;19;27;30;39;4
478620;2;9;23;28;43;45;0
921384;1;2;10;17;19;29;1
469409;2;3;9;13;22;43;4
761607;4;8;15;41;43;45;7
558502;9;10;28;29;33;39;3
903219;7;12;25;32;36;38;5
214503;3;4;24;32;37;41;9
239054;2;3;5;17;19;21;7
291094;9;12;15;28;40;45;5
678956;13;17;19;20;28;33;8
107970;6;7;12;18;27;35;7
180872;8;12;13;23;25;45;1
714970;11;16;18;23;28;45;7
706891;2;3;16;21;26;42;1
449670;4;9;31;38;41;42;0
640712;2;7;11;21;36;45;3
612907;12;14;15;33;37;41;7
122464;12;14;17;25;37;44;7
293486;6;9;18;33;42;45;8
524769;12;13;14;29;33;39;1
307867;5;20;23;39;43;45;0
692536;2;10;20;23;39;40;6
475681;3;18;21;33;34;40;2
925067;8;14;23;24;40;41;1
186962;2;8;28;33;34;38;7
312576;9;24;27;31;33;36;6
990194;8;11;15;38;39;41;5
563632;5;19;26;32;35;36;9
305788;9;11;12;30;36;38;7
383461;7;8;19;27;36;43;6
856630;9;10;15;26;28;38;2
492055;3;10;12;13;24;45;0
182946;9;14;20;22;32;33;0
185996;2;8;17;26;38;45;5
987024;2;3;8;9;33;37;3
806705;3;4;13;20;25;28;7
685269;7;18;20;29;32;45;8
783811;3;10;17;23;33;45;9
382722;19;24;32;34;41;42;0
578705;11;13;15;16;25;26;3
294129;3;9;10;23;28;32;1
821481;6;7;11;14;17;29;4
165017;6;7;16;27;28;34;7
970096;10;15;31;34;35;36;3
984027;2;4;13;20;31;39;9
218131;1;8;13;30;36;41;7
775042;7;15;33;38;39;45;5
842380;10;13;21;31;34;40;5
900741;2;4;20;22;39;45;5
488022;2;9;13;16;37;45;6
531912;23;24;26;30;39;41;7
772337;1;9;12;15;25;37;6
103046;17;27;28;29;30;43;9
766343;3;8;31;34;43;44;7
748193;3;6;15;28;36;44;5
210073;4;11;15;26;38;43;0
653759;2;11;19;23;29;37;4
531171;3;15;17;24;38;39;3
225779;4;9;10;19;34;43;1
163710;2;7;14;20;34;41;7
410341;12;28;32;34;35;36;2
242405;4;10;29;34;41;44;2
917247;5;9;18;26;37;40;6
918675;1;16;19;31;33;40;7
318094;4;17;24;25;32;39;6
992539;1;9;17;19;24;35;0
455010;13;21;30;33;34;40;9
992802;1;2;5;12;24;28;0
449110;15;24;29;33;43;44;0
461996;3;17;24;33;38;45;7
851711;2;3;9;13;29;41;0
722160;8;16;17;19;22;36;3
162010;7;8;12;16;23;42;7
954257;3;21;26;35;37;38;4
502204;3;12;20;31;38;42;1
297105;1;8;30;31;32;43;3
940738;18;23;26;33;42;44;0
789559;9;14;20;26;30;41;4
862563;2;3;6;9;15;34;8
197069;13;16;21;23;36;39;9
756686;12;21;26;35;42;45;2
284977;1;7;14;17;25;44;4
545565;10;12;16;20;21;24;9
868202;3;5;7;9;25;41;7
581598;6;20;22;26;27;42;0
912822;1;13;18;20;24;43;2
524092;9;20;21;24;41;45;5
548073;10;11;15;17;21;37;4
745083;10;13;16;23;39;45;2
611242;1;10;17;21;40;45;1
889505;10;11;14;15;17;35;2
267341;1;2;9;23;24;41;4
955306;3;18;19;23;37;45;3
790506;20;21;26;39;41;43;1
619719;7;10;19;20;27;38;2
407036;4;20;30;34;36;40;8
789501;6;8;18;23;32;41;9
462282;10;23;39;40;42;45;8
487526;9;16;26;34;41;42;3
243847;3;22;27;35;43;44;6
635153;14;22;27;32;34;35;8
599641;19;22;28;31;38;40;4
124425;10;25;28;29;34;45;0
124856;6;19;20;32;42;44;2
384690;4;8;9;28;34;35;9
630970;3;11;23;34;35;36;8
730492;13;14;15;31;38;40;6
780396;5;18;22;28;35;45;7
345383;12;15;20;24;25;30;0
955136;15;22;26;28;38;40;9
810380;2;18;31;32;33;37;5
877713;1;2;7;13;15;17;4
994137;3;4;8;15;30;37;0
807511;4;5;6;9;15;37;7
649675;1;4;5;29;32;33;2
193363;13;16;19;27;29;37;3
967090;11;27;28;29;33;41;1
344680;3;16;18;22;39;45;8
101224;3;11;31;32;36;40;6
401897;9;11;19;23;24;25;7
421707;3;9;13;30;38;41;7
300749;11;16;20;27;30;34;0
891094;2;12;13;21;31;45;5
147609;6;9;11;12;28;31;2
385091;4;6;7;11;12;34;8
426473;3;5;9;23;35;44;7
132765;2;7;23;32;38;45;4
513795;5;17;23;31;38;44;0
221368;4;13;14;26;33;35;6
882480;1;2;17;26;39;45;1
712524;4;7;8;10;11;20;8
677508;2;15;18;27;33;40;8
425644;2;10;15;17;32;43;3
491204;4;12;13;18;20;27;0
808004;8;9;11;13;25;39;3
870607;10;18;21;34;35;37;3
598459;6;21;22;31;34;40;7
250016;6;11;18;21;23;42;4
610473;7;12;15;16;41;45;7
927574;7;31;39;40;41;45;4
548409;7;8;32;37;43;44;6
600254;1;2;21;24;32;34;2
735292;3;23;32;41;44;45;2
954884;27;31;32;34;35;37;8
244306;12;21;24;25;27;44;2
481762;12;30;31;32;33;34;3
529208;6;18;24;27;28;45;4
181034;11;20;27;33;38;40;8
949426;5;6;22;23;31;44;7
779280;1;4;10;20;37;38;3
243300;4;10;16;24;25;43;3
330603;18;24;29;32;36;39;4
716512;5;19;22;31;35;42;8
580815;5;14;16;26;32;36;5
637917;2;9;10;18;29;43;3
183829;3;9;23;31;38;42;0
113568;10;15;19;31;33;34;5
298118;7;8;33;34;41;44;1
171415;10;12;15;17;31;35;6
139170;7;8;16;18;25;34;7
655834;16;22;32;33;36;37;9
402419;9;10;20;31;38;45;5
648692;1;12;34;35;40;41;2
955077;3;4;10;24;26;40;0
712070;13;14;17;21;38;45;4
260257;1;7;25;26;34;36;2
819640;14;16;23;25;26;31;1
952511;10;16;17;23;31;33;1
913458;5;8;15;25;37;38;8
600765;4;11;26;27;30;39;1
920651;8;16;17;19;25;31;6
191320;2;3;18;39;40;42;3
460557;2;6;8;23;34;38;9
967112;8;16;18;30;32;36;6
919985;4;7;12;17;24;34;7
968753;5;7;18;24;33;41;7
532052;3;6;14;29;30;44;4
963989;3;8;16;29;40;42;4
865541;9;22;27;29;41;44;4
327637;10;14;18;20;29;40;7
540829;1;10;11;15;37;39;9
423403;1;2;19;27;29;34;7
236148;3;5;14;16;23;39;2
377865;2;6;9;12;13;26;1
340806;15;26;28;39;44;45;1
567407;5;8;20;21;25;35;3
966937;1;36;38;39;42;44;6
277896;5;13;14;35;38;43;8
907238;6;8;20;41;43;44;6
278862;8;11;18;21;32;37;9
401245;21;23;24;26;37;44;3
384013;4;5;6;21;22;30;7
730275;6;10;11;18;19;25;8
945036;3;4;15;18;19;33;6
968998;4;12;17;18;21;42;1
401158;4;14;22;33;39;41;4
444167;2;5;8;21;31;36;0
536424;10;24;25;30;32;45;2
697870;9;14;17;25;36;44;2
879556;3;19;23;26;32;37;0
839316;3;4;20;21;30;34;3
775463;1;2;3;25;28;45;7
449764;3;17;32;39;42;43;4
740496;1;18;19;25;27;45;4
588473;11;19;24;27;39;42;7
513591;1;9;11;30;38;41;6
153845;7;10;12;16;32;39;0
739739;9;15;17;18;32;36;3
500180;4;8;18;19;20;38;9
486188;7;12;18;21;30;33;5
794553;2;7;15;19;43;45;5
137127;8;17;22;25;32;40;6
253503;6;13;19;33;34;36;9
378680;7;17;18;21;25;26;3
657589;3;10;20;22;36;42;4
256066;6;17;24;33;35;45;7
878899;4;5;9;21;23;28;8
326375;2;3;4;21;22;42;1
836704;5;9;21;31;39;45;1
408898;8;11;20;29;37;39;1
628246;2;8;9;13;16;45;0
127001;15;19;24;29;35;36;8
680915;3;13;24;26;34;42;2
744237;7;12;16;24;25;29;7
670480;16;17;26;27;31;38;9
535209;1;6;8;19;26;33;6
853586;7;12;15;22;27;37;3
682670;11;20;21;31;38;44;6
367495;3;9;20;25;29;30;0
644631;5;10;25;37;40;42;6
963818;14;21;27;33;41;42;6
460229;8;10;13;21;28;44;6
414022;10;17;22;30;32;40;5
966748;4;14;21;34;35;42;2
402836;12;17;24;26;39;40;1
174889;2;3;11;29;36;43;2
634902;4;20;23;27;37;42;9
345060;9;15;16;32;35;43;9
982752;4;5;6;7;32;38;6
900879;3;9;13;16;19;32;2
495696;6;14;24;27;29;39;7
565214;1;4;10;16;22;41;6
310467;4;5;6;21;25;28;9
105521;4;14;34;36;43;45;4
444452;19;26;31;38;40;41;2
878799;10;17;18;20;22;30;2
181733;10;14;17;18;33;44;7
352396;1;12;18;31;35;43;9
403062;5;19;29;31;39;40;0
705789;4;5;8;27;42;45;0
916781;13;26;32;36;40;42;5
615601;26;33;35;36;42;44;1
508498;2;4;14;16;42;45;8
729869;8;14;27;30;35;37;3
853762;4;13;14;33;37;40;3
320815;12;15;21;27;32;34;9
351587;1;3;29;31;40;45;2
964828;19;20;30;33;41;44;8
594334;4;5;11;17;18;43;4
312330;5;9;14;19;21;42;1
447504;2;7;18;21;24;44;0
157970;3;9;14;17;22;24;5
687028;8;27;33;35;37;40;5
287853;3;11;15;19;32;38;9
823004;16;18;29;32;38;44;5
326263;7;25;26;31;38;44;6
169966;1;3;12;21;37;41;3
724107;5;6;11;14;16;19;7
157909;15;17;22;25;27;44;0
398359;3;15;19;22;42;43;2
797428;4;10;16;20;28;37;0
485717;2;6;14;22;33;39;8
632567;8;10;14;23;33;45;2
631918;7;19;20;24;29;37;3
673488;7;12;14;25;38;43;5
662606;13;24;25;33;36;38;6
449142;8;11;14;23;28;42;9
627555;3;29;30;33;38;40;7
615307;8;9;16;22;28;40;5
814886;22;30;31;34;35;39;0
500258;8;9;13;24;28;42;4
835719;10;18;22;27;38;40;8
265591;8;10;15;25;31;42;9
869780;5;19;21;23;24;26;4
227052;12;13;31;33;37;45;1
426667;17;19;27;34;35;38;1
867725;4;8;23;33;37;42;5
281618;3;4;19;20;37;45;5
566229;6;23;27;28;38;41;5
192996;4;17;27;32;43;45;7
129277;3;20;24;26;36;42;1
843643;19;20;23;34;38;39;2
176283;13;23;32;36;43;44;2
655798;11;23;24;27;35;38;8
325412;5;7;15;19;39;42;4
383535;18;20;22;31;35;37;1
144257;8;15;20;33;35;43;9
655667;9;21;22;39;41;42;3
257258;7;11;18;23;27;43;7
973180;3;21;34;41;42;44;9
898148;8;13;15;18;25;34;8
596015;4;8;28;39;43;44;6
666210;17;31;36;39;42;44;5
753829;4;7;26;27;32;44;6
370883;4;5;12;13;32;37;1
118848;11;12;14;19;39;40;3
488516;6;7;8;17;24;43;7
437014;6;9;20;28;35;40;9
258747;5;10;11;28;31;35;2
267450;1;6;10;16;26;31;2
598296;4;22;28;29;39;42;5
135462;9;12;15;18;21;42;6
291073;14;27;34;35;38;42;5
159144;1;6;12;25;41;43;4
857668;2;9;14;25;41;42;5
500185;8;17;18;22;38;45;7
890004;9;22;27;31;37;40;0
193444;3;4;5;8;19;20;2
108434;3;8;9;16;30;45;2
237784;7;9;14;18;32;35;5
534267;17;27;28;33;41;44;0
300937;3;27;28;30;41;44;9
261397;10;13;21;38;40;44;6
435441;9;10;22;36;37;42;9
729549;2;4;6;29;33;44;6
607049;15;17;22;24;41;45;1
625629;1;6;14;15;30;44;0
591041;5;18;19;29;32;45;8
991518;4;8;19;26;36;42;9
622268;9;12;22;24;39;44;7
516009;1;13;18;19;32;33;5
364627;1;4;7;25;35;45;7
909190;8;14;22;25;29;45;1
634190;5;6;7;15;21;40;7
939693;12;13;15;22;33;43;6
306897;3;4;5;13;16;42;5
296126;3;12;18;19;26;29;9
334559;5;7;17;32;39;42;3
346335;5;7;16;20;33;39;4
593712;8;19;23;24;30;37;8
758731;9;10;14;28;43;45;1
910064;3;6;19;24;25;33;9
731248;6;9;10;14;20;26;7
450392;2;10;20;27;38;41;2
124348;4;13;17;19;24;30;6
874353;7;12;32;40;41;43;0
287155;3;7;8;18;20;41;5
961563;1;9;12;18;20;31;9
141752;13;16;20;33;35;43;1
887494;11;17;18;20;21;42;7
155583;1;17;23;27;32;40;8
271377;8;22;25;27;30;32;2
895452;12;13;29;30;33;44;5
319225;2;11;14;18;19;45;8
320177;4;16;23;25;31;36;5
541850;6;8;12;22;31;34;6
805327;2;14;18;22;31;33;4
541472;4;14;21;24;36;41;4
287045;2;5;10;28;30;43;5
931926;4;16;21;24;31;35;1
790210;3;13;28;38;44;45;3
428634;21;25;28;38;41;43;7
500268;3;4;17;34;37;43;1
491516;10;11;17;21;33;42;9
935638;1;3;4;26;34;45;9
937541;2;4;10;26;34;39;4
374308;6;8;13;23;38;43;7
491834;1;6;19;30;31;42;0
578911;11;12;17;22;30;43;5
129939;5;22;24;32;37;38;3
974514;15;18;23;26;30;31;2
234913;12;17;18;33;37;39;7
257058;3;5;24;34;38;39;2
574347;7;13;17;25;36;42;0
